store_id,uptime_last_week,downtime_last_week
8511861906036094671,01:01:31,38:48:33
8513827880653657822,01:59:52,38:56:18
8513898019190380232,28:39:24,06:39:00
8514792422753243190,88:11:44,41:36:13
8516261699805197829,03:06:22,68:10:34
8516636064198554687,110:12:36,00:02:30
8522813529556936988,128:47:17,01:02:27
8530682066264693453,129:03:36,01:30:44
8537782465036163733,23:10:13,08:16:07
8549152411801997445,106:28:29,00:00:00
8551047431840089062,69:20:45,16:28:18
8553794532359748723,128:50:40,00:00:00
8557941897750392624,106:40:46,01:00:33
8566309947531911220,08:09:34,37:35:36
8569176142609988039,17:03:33,22:42:45
8574569480142942385,69:04:46,17:49:48
8575192552537607204,128:32:33,01:03:33
8575768773170381976,41:59:36,18:39:17
8580273057013579487,01:03:24,51:29:11
8583356151669750614,96:13:11,02:59:10
8591226411479428145,42:42:58,03:54:54
8591996846305597780,128:49:53,01:03:12
8596321227203123004,19:54:48,41:20:19
8596918145690086619,103:45:43,02:09:17
8597302817081006794,38:32:37,99:40:07
8597986897513475430,106:43:13,00:00:00
8607534418017737162,121:49:20,03:35:25
8613257424936100903,93:42:11,31:10:29
8615321932013783079,59:23:35,27:55:19
8624699996973144820,85:38:48,42:59:43
8628642133814407018,69:50:52,16:01:32
8635901525011515483,01:03:13,48:11:38
8637317869289237717,53:29:32,00:00:00
8644402335104961570,128:43:05,00:04:12
8649289803149096594,93:39:41,17:07:54
8657117523150037391,00:00:00,38:38:30
8658615915879552712,71:37:03,17:50:46
8658813216801211519,14:00:35,99:01:19
8659394267554342147,78:34:29,28:14:55
8679954928891144661,00:44:48,107:05:11
8681457678213142434,41:27:51,57:17:37
8683595242752311353,43:52:43,02:57:08
8696660804157243435,50:41:50,08:51:17
8697222365283754224,59:04:58,00:28:57
8698418252385094522,81:07:26,04:11:16
8708933615809706203,24:07:09,11:33:48
8709530841430329316,26:55:08,21:33:45
8713788968008921857,14:00:51,96:22:19
8718775055322912579,105:39:37,00:00:00
8720976782822520675,21:00:39,16:34:16
8721185064311032518,16:00:29,111:23:59
8722028703797774313,48:04:40,00:24:55
8726297996055658121,36:24:16,05:36:30
8737989936592096254,108:58:33,00:00:00
8741331792121640743,69:37:59,00:00:00
8746449799072898935,85:47:52,00:09:32
8750493480383302874,59:15:53,52:51:20
8754037299794781932,106:49:07,00:02:53
8757398362909430924,128:44:07,01:26:33
8757969621077390082,25:41:42,19:22:39
8758159411221742918,05:00:42,29:56:24
8765654541963486172,83:12:22,09:22:13
8766856144442385129,25:21:45,21:24:45
8768486991384261978,93:39:41,31:02:00
8769207041271278259,39:39:12,05:29:36
8777577477134356283,34:27:36,79:40:52
8778651700128892847,00:00:00,24:00:41
8779851920942844653,32:34:21,28:21:09
8779877495268388308,21:55:23,57:40:59
8780024185399572338,01:05:52,51:12:04
8783702544048545188,18:27:13,53:59:34
8784594069228183819,99:58:32,17:07:13
8787039710988522554,26:38:48,26:55:25
8789289407829432839,06:58:29,64:24:23
8791769215981866424,128:36:26,00:00:00
8795623627882148686,03:59:36,60:40:13
8800720085475060489,77:50:48,32:08:28
8810167961779411908,31:10:59,77:49:59
8810899608589489065,129:48:12,00:00:00
8813279415422805428,97:40:01,07:02:10
8815881941342273665,74:54:10,07:27:56
8815959523769641008,43:29:55,04:44:21
8817111760421293365,14:02:24,112:40:46
8819544034746623029,80:10:34,35:07:44
8826154421260372565,128:44:07,01:26:33
8835187269741245949,20:36:51,02:57:19
8836239128803785123,43:43:05,01:00:06
8837806754826890110,40:54:03,25:00:55
8840507338281164144,106:48:00,00:00:00
8845668577240020982,01:03:19,38:21:54
8848508958075895345,25:19:41,21:46:08
8852791483295778765,16:02:26,112:13:26
8852828343046910134,21:49:48,57:42:55
8853323512369050389,94:44:28,00:00:00
8860624215995785030,30:51:29,97:18:41
8864974598540734687,128:53:45,01:02:16
8867496654817842591,26:15:58,81:57:41
8867804672322332190,13:53:30,94:32:15
8875599037422060224,65:21:57,09:01:48
8889886851797380266,128:49:23,07:06:51
8891618960595234652,108:21:35,00:05:47
8892632628742932253,04:00:00,36:24:09
8893887877833087915,54:28:54,00:00:00
8894869228189346173,24:25:30,44:11:56
8895221278126935617,11:30:21,25:13:02
8896994983200178423,116:09:48,01:00:01
8899336205450562990,29:55:18,23:25:14
8914753178538210559,108:56:32,04:07:53
8919469187904875800,85:44:06,34:24:09
8919790181899596798,128:54:46,00:18:33
8920127518775186224,14:46:39,12:13:26
8920244446538364203,109:53:38,04:45:11
8923272810421869982,23:50:08,62:01:17
8931114819354217726,33:12:54,81:45:17
8932425638478224773,05:02:29,42:29:09
8944073512713563075,85:57:13,42:46:39
8946661276056552441,84:35:52,17:21:28
8947096307448871939,24:11:24,05:33:24
8947746420989097145,109:54:57,00:03:05
8948834193435864736,96:14:55,43:47:12
8951449082654575844,123:50:19,03:59:59
8957792494283806751,98:51:54,13:46:54
8959662572905290636,108:58:18,01:01:26
8961898920278859933,79:15:45,33:42:05
8962421494378150841,03:02:48,57:24:41
8968296370607002521,87:11:08,37:42:16
8978177480383366959,00:00:00,48:16:43
8979194137914715485,73:13:21,05:29:27
8984777093309735020,84:57:51,47:47:10
8986513270859819579,54:37:26,02:04:45
8988741444823833934,131:07:16,01:03:07
8990489166304988965,25:47:50,18:22:50
8991209400382186377,59:19:36,26:27:24
8994996999972949833,94:59:46,30:14:12
8995029077226708233,23:40:26,02:45:58
8996611918439933400,12:06:39,47:45:57
9001725588855143964,01:51:16,105:54:18
9007819010705793558,39:01:45,101:22:34
9009307313764938449,54:30:58,00:00:00
9010052443579339667,43:55:22,10:24:19
9010652248656853541,128:58:22,09:22:29
9014363468164523349,78:00:51,48:56:29
9019321732444099702,03:58:44,59:46:12
9021701344154900094,128:34:41,01:59:58
9025399557726103825,108:54:30,01:02:54
9036767735074774918,119:55:43,01:02:28
9039040876687445496,25:47:56,09:16:31
9042700854672805110,47:28:50,02:59:10
9043572793620015725,38:41:14,06:17:32
9048669691217753096,13:53:54,63:28:46
9054784764202602447,78:03:01,09:09:40
9057883790352870183,09:47:10,40:28:19
9058354613267166746,01:07:12,51:02:35
9059486576404151534,47:58:08,00:00:00
9061725028683078473,34:48:25,61:25:36
9067592419652850624,59:29:13,00:38:48
9074063895059410289,94:56:55,30:10:00
9078315981465545234,108:42:12,10:34:54
9078975548274468071,22:59:23,57:34:22
9080834095465144554,128:31:23,12:59:15
9081565435713941534,85:59:47,00:00:00
9082681797706855507,106:49:07,00:02:53
9088719440839386547,38:00:46,13:01:19
9089035038518695977,63:02:01,00:06:36
9091598463726892679,10:59:17,39:16:43
9091984024869413132,24:09:01,22:29:27
9100344880974587783,30:56:06,76:42:28
9101504506728367149,44:10:47,22:47:56
9102669384230144753,132:13:50,04:06:10
9103029069217106077,38:50:11,91:30:30
9103122678102469274,01:05:17,41:29:47
9105500305006287918,108:56:48,05:07:12
9111528416989178526,31:36:23,34:05:27
9116334660187911920,65:44:18,07:22:28
9118660890978732379,27:31:57,08:29:53
9122234953594183574,22:57:17,35:22:20
9126114418228895937,31:57:02,60:55:56
9130014486137596791,68:22:35,09:13:59
9130421760699109084,04:31:00,40:27:44
9133128872503252875,29:01:21,11:59:07
9135376746703825482,29:07:09,11:25:02
9138606447013446638,23:15:49,44:14:34
9140090051359870799,49:44:58,00:58:37
9142904903176501351,95:22:58,17:40:24
9145883237400832773,03:59:03,17:15:02
9149092320035029041,129:04:50,00:22:39
9168078235731130246,01:05:05,51:51:07
9168821330975056270,33:42:50,83:12:35
9173131373090494932,05:00:01,31:02:51
9176290774634823041,31:04:50,09:23:34
9179531731919037222,10:58:47,21:02:17
9179542298412357358,33:44:32,43:37:42
9179917578673627370,30:13:36,94:43:26
9181264351058906870,05:01:38,60:49:27
9186511056556217449,33:21:24,39:22:39
9187532944338233778,01:05:27,45:38:07
9190242697788825452,60:39:25,03:55:32
9194581729281831354,55:16:13,00:50:29
9200325206334396031,05:03:21,19:02:58
9202672839370845209,64:22:23,31:59:28
9203802216230331053,55:33:40,00:13:02
9206328259669933155,18:00:15,79:45:01
9207687718935288303,98:47:58,08:01:11
9210298666304875937,23:32:27,16:04:10
